tf_idx,string_id,uniprot_id,name
2133,3847.K7KBC5,K7KBC5,K7KBC5_SOYBN
2134,3847.K7KBW2,K7KBW2,K7KBW2_SOYBN
2135,3847.K7KBW3,K7KBW3,K7KBW3_SOYBN
2136,3847.K7KBW4,K7KBW4,GMPHR7
2137,3847.K7KC89,K7KC89,K7KC89_SOYBN
2138,3847.K7KCD6,K7KCD6,K7KCD6_SOYBN
2139,3847.K7KCP4,K7KCP4,K7KCP4_SOYBN
2140,3847.K7KCX4,K7KCX4,K7KCX4_SOYBN
2141,3847.K7KCY9,K7KCY9,K7KCY9_SOYBN
2142,3847.K7KCZ5,K7KCZ5,K7KCZ5_SOYBN
2143,3847.K7KD19,K7KD19,K7KD19_SOYBN
2144,3847.K7KD37,K7KD37,K7KD37_SOYBN
2145,3847.K7KDA7,K7KDA7,K7KDA7_SOYBN
2146,3847.K7KDF6,K7KDF6,K7KDF6_SOYBN
2147,3847.K7KDM7,K7KDM7,K7KDM7_SOYBN
2148,3847.K7KDQ9,K7KDQ9,K7KDQ9_SOYBN
2149,3847.K7KDU9,K7KDU9,K7KDU9_SOYBN
2150,3847.K7KE10,K7KE10,K7KE10_SOYBN
2151,3847.K7KE84,K7KE84,K7KE84_SOYBN
2152,3847.K7KE92,K7KE92,K7KE92_SOYBN
2153,3847.K7KED7,K7KED7,K7KED7_SOYBN
2154,3847.K7KED9,K7KED9,K7KED9_SOYBN
2155,3847.K7KEM0,K7KEM0,K7KEM0_SOYBN
2156,3847.K7KEQ9,K7KEQ9,K7KEQ9_SOYBN
2157,3847.K7KEZ4,K7KEZ4,K7KEZ4_SOYBN
2158,3847.K7KF51,K7KF51,K7KF51_SOYBN
2159,3847.K7KF59,K7KF59,K7KF59_SOYBN
2160,3847.K7KFE0,K7KFE0,K7KFE0_SOYBN
2161,3847.K7KFF0,K7KFF0,K7KFF0_SOYBN
2162,3847.K7KFL5,K7KFL5,K7KFL5_SOYBN
2163,3847.K7KFM1,K7KFM1,K7KFM1_SOYBN
2164,3847.K7KGC4,K7KGC4,K7KGC4_SOYBN
2165,3847.K7KGD1,K7KGD1,K7KGD1_SOYBN
2166,3847.K7KGH2,K7KGH2,K7KGH2_SOYBN
2167,3847.K7KGP3,K7KGP3,K7KGP3_SOYBN
2168,3847.K7KGQ8,K7KGQ8,K7KGQ8_SOYBN
2169,3847.K7KGR4,K7KGR4,K7KGR4_SOYBN
2170,3847.K7KGY4,K7KGY4,GMPHR10
2171,3847.K7KH36,K7KH36,K7KH36_SOYBN
2172,3847.K7KH41,K7KH41,K7KH41_SOYBN
2173,3847.K7KHM3,K7KHM3,K7KHM3_SOYBN
2174,3847.K7KHS5,K7KHS5,K7KHS5_SOYBN
2175,3847.K7KHT1,K7KHT1,K7KHT1_SOYBN
2176,3847.K7KHU1,K7KHU1,K7KHU1_SOYBN
2177,3847.K7KI04,K7KI04,K7KI04_SOYBN
2178,3847.K7KI07,K7KI07,K7KI07_SOYBN
2179,3847.K7KI11,K7KI11,K7KI11_SOYBN
2180,3847.K7KI25,K7KI25,K7KI25_SOYBN
2181,3847.K7KI45,K7KI45,K7KI45_SOYBN
2182,3847.K7KIA4,K7KIA4,K7KIA4_SOYBN
2183,3847.K7KIC1,K7KIC1,K7KIC1_SOYBN
2184,3847.K7KIE6,K7KIE6,K7KIE6_SOYBN
2185,3847.K7KIG2,K7KIG2,K7KIG2_SOYBN
2186,3847.K7KIJ3,K7KIJ3,K7KIJ3_SOYBN
2187,3847.K7KIL7,K7KIL7,K7KIL7_SOYBN
2188,3847.K7KJ55,K7KJ55,K7KJ55_SOYBN
2189,3847.K7KKR2,K7KKR2,K7KKR2_SOYBN
2190,3847.K7KL53,K7KL53,K7KL53_SOYBN
2191,3847.K7KLD7,K7KLD7,K7KLD7_SOYBN
2192,3847.K7KLH5,K7KLH5,K7KLH5_SOYBN
2193,3847.K7KLK9,K7KLK9,WRKY45
2194,3847.K7KLN8,K7KLN8,K7KLN8_SOYBN
2195,3847.K7KLZ5,K7KLZ5,K7KLZ5_SOYBN
2196,3847.K7KM79,K7KM79,AP2-6
2197,3847.K7KMJ8,K7KMJ8,K7KMJ8_SOYBN
2198,3847.K7KMP7,K7KMP7,K7KMP7_SOYBN
2199,3847.K7KMY2,K7KMY2,K7KMY2_SOYBN
2200,3847.K7KNA1,K7KNA1,K7KNA1_SOYBN
2201,3847.K7KP30,K7KP30,K7KP30_SOYBN
2202,3847.K7KPK5,K7KPK5,K7KPK5_SOYBN
2203,3847.K7KPK7,K7KPK7,K7KPK7_SOYBN
2204,3847.K7KPS2,K7KPS2,K7KPS2_SOYBN
2205,3847.K7KPU9,K7KPU9,K7KPU9_SOYBN
2206,3847.K7KPV8,K7KPV8,K7KPV8_SOYBN
2207,3847.K7KQG6,K7KQG6,K7KQG6_SOYBN
2208,3847.K7KQH9,K7KQH9,K7KQH9_SOYBN
2209,3847.K7KQI5,K7KQI5,K7KQI5_SOYBN
2210,3847.K7KQK4,K7KQK4,K7KQK4_SOYBN
2211,3847.K7KQX3,K7KQX3,K7KQX3_SOYBN
2212,3847.K7KR56,K7KR56,K7KR56_SOYBN
2213,3847.K7KRQ7,K7KRQ7,K7KRQ7_SOYBN
2214,3847.K7KRZ9,K7KRZ9,K7KRZ9_SOYBN
2215,3847.K7KS78,K7KS78,K7KS78_SOYBN
2216,3847.K7KS83,K7KS83,K7KS83_SOYBN
2217,3847.K7KSD4,K7KSD4,K7KSD4_SOYBN
2218,3847.K7KSH9,K7KSH9,K7KSH9_SOYBN
2219,3847.K7KSM0,K7KSM0,K7KSM0_SOYBN
2220,3847.K7KSQ0,K7KSQ0,K7KSQ0_SOYBN
2221,3847.K7KSQ1,K7KSQ1,K7KSQ1_SOYBN
2222,3847.K7KT18,K7KT18,K7KT18_SOYBN
2223,3847.K7KT59,K7KT59,K7KT59_SOYBN
2224,3847.K7KT98,K7KT98,K7KT98_SOYBN
2225,3847.K7KTA3,K7KTA3,K7KTA3_SOYBN
2226,3847.K7KTA5,K7KTA5,K7KTA5_SOYBN
2227,3847.K7KTI3,K7KTI3,K7KTI3_SOYBN
2228,3847.K7KTN4,K7KTN4,K7KTN4_SOYBN
2229,3847.K7KTS8,K7KTS8,K7KTS8_SOYBN
2230,3847.K7KU64,K7KU64,K7KU64_SOYBN
2231,3847.K7KUQ7,K7KUQ7,K7KUQ7_SOYBN
2232,3847.K7KUR3,K7KUR3,K7KUR3_SOYBN
2233,3847.K7KV10,K7KV10,K7KV10_SOYBN
2234,3847.K7KV47,K7KV47,K7KV47_SOYBN
2235,3847.K7KVF2,K7KVF2,K7KVF2_SOYBN
2236,3847.K7KVJ1,K7KVJ1,K7KVJ1_SOYBN
2237,3847.K7KVW3,K7KVW3,K7KVW3_SOYBN
2238,3847.K7KVY8,K7KVY8,MYBJ3
2239,3847.K7KW11,K7KW11,K7KW11_SOYBN
2240,3847.K7KW24,K7KW24,K7KW24_SOYBN
2241,3847.K7KW84,K7KW84,K7KW84_SOYBN
2242,3847.K7KWE5,K7KWE5,K7KWE5_SOYBN
2243,3847.K7KWJ7,K7KWJ7,K7KWJ7_SOYBN
2244,3847.K7KWK8,K7KWK8,K7KWK8_SOYBN
2245,3847.K7KWM0,K7KWM0,K7KWM0_SOYBN
2246,3847.K7KWQ2,K7KWQ2,K7KWQ2_SOYBN
2247,3847.K7KX45,K7KX45,K7KX45_SOYBN
2248,3847.K7KX93,K7KX93,K7KX93_SOYBN
2249,3847.K7KXC8,K7KXC8,K7KXC8_SOYBN
2250,3847.K7KXD3,K7KXD3,K7KXD3_SOYBN
2251,3847.K7KXD6,K7KXD6,K7KXD6_SOYBN
2252,3847.K7KXE1,K7KXE1,K7KXE1_SOYBN
2253,3847.K7KXE2,K7KXE2,K7KXE2_SOYBN
2254,3847.K7KXF2,K7KXF2,K7KXF2_SOYBN
2255,3847.K7KXH0,K7KXH0,K7KXH0_SOYBN
2256,3847.K7KXH6,K7KXH6,K7KXH6_SOYBN
2257,3847.K7KXH7,K7KXH7,K7KXH7_SOYBN
2258,3847.K7KXI2,K7KXI2,K7KXI2_SOYBN
2259,3847.K7KXI4,K7KXI4,K7KXI4_SOYBN
2260,3847.K7KXI5,K7KXI5,K7KXI5_SOYBN
2261,3847.K7KXM2,K7KXM2,K7KXM2_SOYBN
2262,3847.K7KY29,K7KY29,K7KY29_SOYBN
2263,3847.K7KY99,K7KY99,MYB73
2264,3847.K7KYC5,K7KYC5,K7KYC5_SOYBN
2265,3847.K7KYC6,K7KYC6,K7KYC6_SOYBN
2266,3847.K7KYF4,K7KYF4,K7KYF4_SOYBN
2267,3847.K7KYJ2,K7KYJ2,K7KYJ2_SOYBN
2268,3847.K7KYJ4,K7KYJ4,K7KYJ4_SOYBN
2269,3847.K7KZ03,K7KZ03,K7KZ03_SOYBN
2270,3847.K7KZ31,K7KZ31,K7KZ31_SOYBN
2271,3847.K7KZB3,K7KZB3,K7KZB3_SOYBN
2272,3847.K7KZB4,K7KZB4,K7KZB4_SOYBN
2273,3847.K7KZB5,K7KZB5,K7KZB5_SOYBN
2274,3847.K7KZP5,K7KZP5,LCL4
2275,3847.K7L050,K7L050,K7L050_SOYBN
2276,3847.K7L0B7,K7L0B7,K7L0B7_SOYBN
2277,3847.K7L0G9,K7L0G9,K7L0G9_SOYBN
2278,3847.K7L0J3,K7L0J3,K7L0J3_SOYBN
2279,3847.K7L0J7,K7L0J7,COL21
2280,3847.K7L0K7,K7L0K7,K7L0K7_SOYBN
2281,3847.K7L0M7,K7L0M7,K7L0M7_SOYBN
2282,3847.K7L0N2,K7L0N2,K7L0N2_SOYBN
2283,3847.K7L115,K7L115,K7L115_SOYBN
2284,3847.K7L150,K7L150,K7L150_SOYBN
2285,3847.K7L154,K7L154,K7L154_SOYBN
2286,3847.K7L157,K7L157,K7L157_SOYBN
2287,3847.K7L159,K7L159,K7L159_SOYBN
2288,3847.K7L174,K7L174,K7L174_SOYBN
2289,3847.K7L1G4,K7L1G4,K7L1G4_SOYBN
2290,3847.K7L1H0,K7L1H0,K7L1H0_SOYBN
2291,3847.K7L1H5,K7L1H5,K7L1H5_SOYBN
2292,3847.K7L1I8,K7L1I8,K7L1I8_SOYBN
2293,3847.K7L1L7,K7L1L7,GSTU27
2294,3847.K7L1M0,K7L1M0,K7L1M0_SOYBN
2295,3847.K7L1S6,K7L1S6,K7L1S6_SOYBN
2296,3847.K7L1U2,K7L1U2,K7L1U2_SOYBN
2297,3847.K7L1X0,K7L1X0,K7L1X0_SOYBN
2298,3847.K7L1Z0,K7L1Z0,K7L1Z0_SOYBN
2299,3847.K7L207,K7L207,K7L207_SOYBN
2300,3847.K7L2A6,K7L2A6,K7L2A6_SOYBN
2301,3847.K7L2C1,K7L2C1,K7L2C1_SOYBN
2302,3847.K7L2I2,K7L2I2,K7L2I2_SOYBN
2303,3847.K7L2J3,K7L2J3,K7L2J3_SOYBN
2304,3847.K7L2K9,K7L2K9,K7L2K9_SOYBN
2305,3847.K7L2L4,K7L2L4,K7L2L4_SOYBN
2306,3847.K7L2Y6,K7L2Y6,K7L2Y6_SOYBN
2307,3847.K7L3P0,K7L3P0,K7L3P0_SOYBN
2308,3847.K7L3R3,K7L3R3,K7L3R3_SOYBN
2309,3847.K7L3R7,K7L3R7,K7L3R7_SOYBN
2310,3847.K7L4B1,K7L4B1,K7L4B1_SOYBN
2311,3847.K7L4E7,K7L4E7,K7L4E7_SOYBN
2312,3847.K7L4P7,K7L4P7,K7L4P7_SOYBN
2313,3847.K7L4W0,K7L4W0,K7L4W0_SOYBN
2314,3847.K7L4W1,K7L4W1,K7L4W1_SOYBN
2315,3847.K7L4X5,K7L4X5,K7L4X5_SOYBN
2316,3847.K7L574,K7L574,K7L574_SOYBN
2317,3847.K7L5H3,K7L5H3,K7L5H3_SOYBN
2318,3847.K7L5I7,K7L5I7,K7L5I7_SOYBN
2319,3847.K7L5M6,K7L5M6,K7L5M6_SOYBN
2320,3847.K7L609,K7L609,K7L609_SOYBN
2321,3847.K7L645,K7L645,K7L645_SOYBN
2322,3847.K7L698,K7L698,K7L698_SOYBN
2323,3847.K7L6H1,K7L6H1,K7L6H1_SOYBN
2324,3847.K7L6Z7,K7L6Z7,K7L6Z7_SOYBN
2325,3847.K7L760,K7L760,K7L760_SOYBN
2326,3847.K7L7C2,K7L7C2,K7L7C2_SOYBN
2327,3847.K7L7Q6,K7L7Q6,K7L7Q6_SOYBN
2328,3847.K7L7Q8,K7L7Q8,K7L7Q8_SOYBN
2329,3847.K7L7U2,K7L7U2,K7L7U2_SOYBN
2330,3847.K7L7X9,K7L7X9,K7L7X9_SOYBN
2331,3847.K7L801,K7L801,K7L801_SOYBN
2332,3847.K7L803,K7L803,K7L803_SOYBN
2333,3847.K7L8G9,K7L8G9,K7L8G9_SOYBN
2334,3847.K7L8W5,K7L8W5,K7L8W5_SOYBN
2335,3847.K7L8Z1,K7L8Z1,K7L8Z1_SOYBN
2336,3847.K7L968,K7L968,K7L968_SOYBN
2337,3847.K7L9D8,K7L9D8,K7L9D8_SOYBN
2338,3847.K7L9I6,K7L9I6,K7L9I6_SOYBN
2339,3847.K7L9P7,K7L9P7,K7L9P7_SOYBN
2340,3847.K7LA71,K7LA71,K7LA71_SOYBN
2341,3847.K7LAI6,K7LAI6,K7LAI6_SOYBN
2342,3847.K7LAS7,K7LAS7,K7LAS7_SOYBN
2343,3847.K7LAS8,K7LAS8,K7LAS8_SOYBN
2344,3847.K7LAS9,K7LAS9,K7LAS9_SOYBN
2345,3847.K7LAU2,K7LAU2,K7LAU2_SOYBN
2346,3847.K7LAY8,K7LAY8,K7LAY8_SOYBN
2347,3847.K7LB46,K7LB46,K7LB46_SOYBN
2348,3847.K7LB51,K7LB51,K7LB51_SOYBN
2349,3847.K7LB72,K7LB72,K7LB72_SOYBN
2350,3847.K7LBB2,K7LBB2,GMPHR14
2351,3847.K7LBT2,K7LBT2,K7LBT2_SOYBN
2352,3847.K7LBZ2,K7LBZ2,K7LBZ2_SOYBN
2353,3847.K7LC61,K7LC61,K7LC61_SOYBN
2354,3847.K7LCC7,K7LCC7,K7LCC7_SOYBN
2355,3847.K7LCG4,K7LCG4,K7LCG4_SOYBN
2356,3847.K7LCL7,K7LCL7,K7LCL7_SOYBN
2357,3847.K7LCV5,K7LCV5,K7LCV5_SOYBN
2358,3847.K7LD39,K7LD39,K7LD39_SOYBN
2359,3847.K7LD83,K7LD83,GMPHR15
2360,3847.K7LDJ8,K7LDJ8,K7LDJ8_SOYBN
2361,3847.K7LDM1,K7LDM1,K7LDM1_SOYBN
2362,3847.K7LDQ9,K7LDQ9,K7LDQ9_SOYBN
2363,3847.K7LDZ8,K7LDZ8,DREB1-like
2364,3847.K7LE14,K7LE14,K7LE14_SOYBN
2365,3847.K7LE53,K7LE53,K7LE53_SOYBN
2366,3847.K7LEM5,K7LEM5,K7LEM5_SOYBN
2367,3847.K7LEP5,K7LEP5,K7LEP5_SOYBN
2368,3847.K7LET9,K7LET9,K7LET9_SOYBN
2369,3847.K7LEV4,K7LEV4,K7LEV4_SOYBN
2370,3847.K7LEW5,K7LEW5,K7LEW5_SOYBN
2371,3847.K7LEZ9,K7LEZ9,K7LEZ9_SOYBN
2372,3847.K7LF08,K7LF08,GMSYMRK-BETA
2373,3847.K7LF24,K7LF24,K7LF24_SOYBN
2374,3847.K7LF63,K7LF63,GMPHR16
2375,3847.K7LF97,K7LF97,K7LF97_SOYBN
2376,3847.K7LFA3,K7LFA3,K7LFA3_SOYBN
2377,3847.K7LFN0,K7LFN0,K7LFN0_SOYBN
2378,3847.K7LFP2,K7LFP2,R
2379,3847.K7LFU7,K7LFU7,K7LFU7_SOYBN
2380,3847.K7LG00,K7LG00,K7LG00_SOYBN
2381,3847.K7LG15,K7LG15,K7LG15_SOYBN
2382,3847.K7LGB2,K7LGB2,K7LGB2_SOYBN
2383,3847.K7LGD7,K7LGD7,K7LGD7_SOYBN
2384,3847.K7LGH0,K7LGH0,K7LGH0_SOYBN
2385,3847.K7LGH8,K7LGH8,K7LGH8_SOYBN
2386,3847.K7LGK9,K7LGK9,K7LGK9_SOYBN
2387,3847.K7LGT3,K7LGT3,K7LGT3_SOYBN
2388,3847.K7LH16,K7LH16,K7LH16_SOYBN
2389,3847.K7LH99,K7LH99,K7LH99_SOYBN
2390,3847.K7LHC5,K7LHC5,GMPHR17
2391,3847.K7LHD6,K7LHD6,K7LHD6_SOYBN
2392,3847.K7LHE4,K7LHE4,K7LHE4_SOYBN
2393,3847.K7LHL0,K7LHL0,K7LHL0_SOYBN
2394,3847.K7LHT1,K7LHT1,K7LHT1_SOYBN
2395,3847.K7LHT2,K7LHT2,K7LHT2_SOYBN
2396,3847.K7LI24,K7LI24,K7LI24_SOYBN
2397,3847.K7LII3,K7LII3,K7LII3_SOYBN
2398,3847.K7LIR0,K7LIR0,K7LIR0_SOYBN
2399,3847.K7LIT0,K7LIT0,K7LIT0_SOYBN
2400,3847.K7LIU8,K7LIU8,K7LIU8_SOYBN
2401,3847.K7LJB0,K7LJB0,K7LJB0_SOYBN
2402,3847.K7LJL4,K7LJL4,K7LJL4_SOYBN
2403,3847.K7LJT2,K7LJT2,K7LJT2_SOYBN
2404,3847.K7LJY0,K7LJY0,K7LJY0_SOYBN
2405,3847.K7LJY1,K7LJY1,K7LJY1_SOYBN
2406,3847.K7LJZ2,K7LJZ2,K7LJZ2_SOYBN
2407,3847.K7LK18,K7LK18,K7LK18_SOYBN
2408,3847.K7LKE6,K7LKE6,GMPHR18
2409,3847.K7LKJ3,K7LKJ3,K7LKJ3_SOYBN
2410,3847.K7LKL8,K7LKL8,K7LKL8_SOYBN
2411,3847.K7LKS6,K7LKS6,K7LKS6_SOYBN
2412,3847.K7LKZ2,K7LKZ2,K7LKZ2_SOYBN
2413,3847.K7LKZ8,K7LKZ8,K7LKZ8_SOYBN
2414,3847.K7LL43,K7LL43,K7LL43_SOYBN
2415,3847.K7LL59,K7LL59,K7LL59_SOYBN
2416,3847.K7LL60,K7LL60,K7LL60_SOYBN
2417,3847.K7LLA4,K7LLA4,K7LLA4_SOYBN
2418,3847.K7LLF6,K7LLF6,K7LLF6_SOYBN
2419,3847.K7LLF7,K7LLF7,K7LLF7_SOYBN
2420,3847.K7LMM3,K7LMM3,K7LMM3_SOYBN
2421,3847.K7LMW6,K7LMW6,K7LMW6_SOYBN
2422,3847.K7LN10,K7LN10,K7LN10_SOYBN
2423,3847.K7LN70,K7LN70,K7LN70_SOYBN
2424,3847.K7LNH4,K7LNH4,K7LNH4_SOYBN
2425,3847.K7LNI8,K7LNI8,K7LNI8_SOYBN
2426,3847.K7LNN7,K7LNN7,K7LNN7_SOYBN
2427,3847.K7LP59,K7LP59,K7LP59_SOYBN
2428,3847.K7LP68,K7LP68,K7LP68_SOYBN
2429,3847.K7LP95,K7LP95,CIB1
2430,3847.K7LPJ4,K7LPJ4,K7LPJ4_SOYBN
2431,3847.K7LPN3,K7LPN3,K7LPN3_SOYBN
2432,3847.K7LPS9,K7LPS9,GLYMA_U033900
2433,3847.K7LQ39,K7LQ39,K7LQ39_SOYBN
2434,3847.K7LQ79,K7LQ79,K7LQ79_SOYBN
2435,3847.K7LQG4,K7LQG4,K7LQG4_SOYBN
2436,3847.K7LQI4,K7LQI4,K7LQI4_SOYBN
2437,3847.K7LQX8,K7LQX8,K7LQX8_SOYBN
2438,3847.K7LR44,K7LR44,K7LR44_SOYBN
2439,3847.K7LR63,K7LR63,K7LR63_SOYBN
2440,3847.K7LR68,K7LR68,K7LR68_SOYBN
2441,3847.K7LRE2,K7LRE2,K7LRE2_SOYBN
2442,3847.K7LRR4,K7LRR4,K7LRR4_SOYBN
2443,3847.K7LRS9,K7LRS9,K7LRS9_SOYBN
2444,3847.K7LSZ7,K7LSZ7,K7LSZ7_SOYBN
2445,3847.K7LT81,K7LT81,K7LT81_SOYBN
2446,3847.K7LTA3,K7LTA3,GMLUXB
2447,3847.K7LTE4,K7LTE4,K7LTE4_SOYBN
2448,3847.K7LTE7,K7LTE7,K7LTE7_SOYBN
2449,3847.K7LTT8,K7LTT8,K7LTT8_SOYBN
2450,3847.K7LTX1,K7LTX1,K7LTX1_SOYBN
2451,3847.K7LU62,K7LU62,K7LU62_SOYBN
2452,3847.K7LU92,K7LU92,K7LU92_SOYBN
2453,3847.K7LUS0,K7LUS0,K7LUS0_SOYBN
2454,3847.K7LUT8,K7LUT8,K7LUT8_SOYBN
2455,3847.K7LUV3,K7LUV3,K7LUV3_SOYBN
2456,3847.K7LUV6,K7LUV6,K7LUV6_SOYBN
2457,3847.K7LUW1,K7LUW1,K7LUW1_SOYBN
2458,3847.K7LUW9,K7LUW9,K7LUW9_SOYBN
2459,3847.K7LUY2,K7LUY2,K7LUY2_SOYBN
2460,3847.K7LV22,K7LV22,K7LV22_SOYBN
2461,3847.K7LV86,K7LV86,GLYMA_U025000
2462,3847.K7LVK9,K7LVK9,K7LVK9_SOYBN
2463,3847.K7LVP1,K7LVP1,K7LVP1_SOYBN
2464,3847.K7LVT4,K7LVT4,K7LVT4_SOYBN
2465,3847.K7LVT9,K7LVT9,K7LVT9_SOYBN
2466,3847.K7LVV3,K7LVV3,K7LVV3_SOYBN
2467,3847.K7LVV8,K7LVV8,K7LVV8_SOYBN
2468,3847.K7LVX5,K7LVX5,K7LVX5_SOYBN
2469,3847.K7LVY8,K7LVY8,K7LVY8_SOYBN
2470,3847.K7LVZ6,K7LVZ6,K7LVZ6_SOYBN
2471,3847.K7LW62,K7LW62,K7LW62_SOYBN
2472,3847.K7LW74,K7LW74,K7LW74_SOYBN
2473,3847.K7LWB2,K7LWB2,MYB15
2474,3847.K7LWS6,K7LWS6,K7LWS6_SOYBN
2475,3847.K7LWW9,K7LWW9,K7LWW9_SOYBN
2476,3847.K7LX44,K7LX44,AP2-3
2477,3847.K7LXI9,K7LXI9,K7LXI9_SOYBN
2478,3847.K7LXV5,K7LXV5,K7LXV5_SOYBN
2479,3847.K7LXZ7,K7LXZ7,K7LXZ7_SOYBN
2480,3847.K7LY08,K7LY08,K7LY08_SOYBN
2481,3847.K7LYC0,K7LYC0,K7LYC0_SOYBN
2482,3847.K7LYW3,K7LYW3,K7LYW3_SOYBN
2483,3847.K7LZ93,K7LZ93,K7LZ93_SOYBN
2484,3847.K7LZA1,K7LZA1,K7LZA1_SOYBN
2485,3847.K7LZC8,K7LZC8,GMPHR22
2486,3847.K7LZF2,K7LZF2,K7LZF2_SOYBN
2487,3847.K7LZG0,K7LZG0,K7LZG0_SOYBN
2488,3847.K7LZN3,K7LZN3,K7LZN3_SOYBN
2489,3847.K7LZW2,K7LZW2,K7LZW2_SOYBN
2490,3847.K7M046,K7M046,K7M046_SOYBN
2491,3847.K7M0D3,K7M0D3,K7M0D3_SOYBN
2492,3847.K7M0R7,K7M0R7,K7M0R7_SOYBN
2493,3847.K7M0V9,K7M0V9,K7M0V9_SOYBN
2494,3847.K7M0Z8,K7M0Z8,K7M0Z8_SOYBN
2495,3847.K7M126,K7M126,K7M126_SOYBN
2496,3847.K7M173,K7M173,K7M173_SOYBN
2497,3847.K7M188,K7M188,K7M188_SOYBN
2498,3847.K7M1A0,K7M1A0,K7M1A0_SOYBN
2499,3847.K7M1A3,K7M1A3,K7M1A3_SOYBN
2500,3847.K7M1B4,K7M1B4,K7M1B4_SOYBN
2501,3847.K7M1F8,K7M1F8,K7M1F8_SOYBN
2502,3847.K7M1J6,K7M1J6,K7M1J6_SOYBN
2503,3847.K7M1R3,K7M1R3,K7M1R3_SOYBN
2504,3847.K7M1R5,K7M1R5,K7M1R5_SOYBN
2505,3847.K7M1R6,K7M1R6,K7M1R6_SOYBN
2506,3847.K7M1S1,K7M1S1,K7M1S1_SOYBN
2507,3847.K7M1S9,K7M1S9,K7M1S9_SOYBN
2508,3847.K7M1Z2,K7M1Z2,K7M1Z2_SOYBN
2509,3847.K7M255,K7M255,K7M255_SOYBN
2510,3847.K7M256,K7M256,K7M256_SOYBN
2511,3847.K7M257,K7M257,K7M257_SOYBN
2512,3847.K7M259,K7M259,K7M259_SOYBN
2513,3847.K7M260,K7M260,K7M260_SOYBN
2514,3847.K7M2A5,K7M2A5,K7M2A5_SOYBN
2515,3847.K7M2E9,K7M2E9,K7M2E9_SOYBN
2516,3847.K7M2F0,K7M2F0,K7M2F0_SOYBN
2517,3847.K7M2F6,K7M2F6,K7M2F6_SOYBN
2518,3847.K7M2F9,K7M2F9,K7M2F9_SOYBN
2519,3847.K7M2I3,K7M2I3,K7M2I3_SOYBN
2520,3847.K7M2I4,K7M2I4,K7M2I4_SOYBN
2521,3847.K7M2I6,K7M2I6,K7M2I6_SOYBN
2522,3847.K7M2J7,K7M2J7,K7M2J7_SOYBN
2523,3847.K7M2N8,K7M2N8,K7M2N8_SOYBN
2524,3847.K7M2Q0,K7M2Q0,K7M2Q0_SOYBN
2525,3847.K7M2X3,K7M2X3,K7M2X3_SOYBN
2526,3847.K7M304,K7M304,GMPHR23
2527,3847.K7M3P6,K7M3P6,K7M3P6_SOYBN
2528,3847.K7M3P8,K7M3P8,K7M3P8_SOYBN
2529,3847.K7M3S0,K7M3S0,K7M3S0_SOYBN
2530,3847.K7M3V1,K7M3V1,K7M3V1_SOYBN
2531,3847.K7M401,K7M401,K7M401_SOYBN
2532,3847.K7M402,K7M402,K7M402_SOYBN
2533,3847.K7M404,K7M404,K7M404_SOYBN
2534,3847.K7M481,K7M481,K7M481_SOYBN
2535,3847.K7M4E9,K7M4E9,K7M4E9_SOYBN
2536,3847.K7M4K5,K7M4K5,K7M4K5_SOYBN
2537,3847.K7M4N7,K7M4N7,K7M4N7_SOYBN
2538,3847.K7M4P3,K7M4P3,K7M4P3_SOYBN
2539,3847.K7M4U3,K7M4U3,K7M4U3_SOYBN
2540,3847.K7M512,K7M512,K7M512_SOYBN
2541,3847.K7M5M6,K7M5M6,K7M5M6_SOYBN
2542,3847.K7M5P8,K7M5P8,K7M5P8_SOYBN
2543,3847.K7M5R3,K7M5R3,GLYMA_U029300
2544,3847.K7M5V8,K7M5V8,K7M5V8_SOYBN
2545,3847.K7M5Y2,K7M5Y2,K7M5Y2_SOYBN
2546,3847.K7M5Y7,K7M5Y7,K7M5Y7_SOYBN
2547,3847.K7M6E9,K7M6E9,K7M6E9_SOYBN
2548,3847.K7M6S1,K7M6S1,K7M6S1_SOYBN
2549,3847.K7M6T4,K7M6T4,K7M6T4_SOYBN
2550,3847.K7M779,K7M779,K7M779_SOYBN
2551,3847.K7M7A3,K7M7A3,K7M7A3_SOYBN
2552,3847.K7M7C1,K7M7C1,K7M7C1_SOYBN
2553,3847.K7M7S9,K7M7S9,K7M7S9_SOYBN
2554,3847.K7M7W5,K7M7W5,K7M7W5_SOYBN
2555,3847.K7M7W6,K7M7W6,K7M7W6_SOYBN
2556,3847.K7M7W8,K7M7W8,K7M7W8_SOYBN
2557,3847.K7M810,K7M810,K7M810_SOYBN
2558,3847.K7M819,K7M819,K7M819_SOYBN
2559,3847.K7M862,K7M862,K7M862_SOYBN
2560,3847.K7M863,K7M863,K7M863_SOYBN
2561,3847.K7M867,K7M867,K7M867_SOYBN
2562,3847.K7M8G2,K7M8G2,K7M8G2_SOYBN
2563,3847.K7M8Q6,K7M8Q6,K7M8Q6_SOYBN
2564,3847.K7M8R8,K7M8R8,K7M8R8_SOYBN
2565,3847.K7M8T0,K7M8T0,K7M8T0_SOYBN
2566,3847.K7M941,K7M941,K7M941_SOYBN
2567,3847.K7M967,K7M967,K7M967_SOYBN
2568,3847.K7M9J6,K7M9J6,K7M9J6_SOYBN
2569,3847.K7M9J9,K7M9J9,K7M9J9_SOYBN
2570,3847.K7M9X2,K7M9X2,K7M9X2_SOYBN
